"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","WAGELEVEL","LPAY","PC","A","2015",17.2528672803656,
"MEX","WAGELEVEL","LPAY","PC","A","2016",16.0909448448155,
"MEX","WAGELEVEL","LPAY","PC","A","2017",13.322849165503,
"MEX","WAGELEVEL","LPAY","PC","A","2018",15.6608104442524,
"MEX","WAGELEVEL","LPAY","PC","A","2019",17.0770212212024,
"LVA","WAGELEVEL","LPAY","PC","A","2002",31.6671511627907,
"LVA","WAGELEVEL","LPAY","PC","A","2006",31.5833333333333,
"LVA","WAGELEVEL","LPAY","PC","A","2010",26.5714285714286,
"LVA","WAGELEVEL","LPAY","PC","A","2014",26.037037037037,
"LTU","WAGELEVEL","LPAY","PC","A","2002",28.1868686868687,
"LTU","WAGELEVEL","LPAY","PC","A","2006",27.1666666666667,
"LTU","WAGELEVEL","LPAY","PC","A","2010",27.2857142857143,
"LTU","WAGELEVEL","LPAY","PC","A","2014",21.2777777777778,
"DNK","WAGELEVEL","HPAY","PC","A","2002",2.0916445103726,
"DNK","WAGELEVEL","HPAY","PC","A","2003",2.03382059666498,
"DNK","WAGELEVEL","HPAY","PC","A","2004",2.08722646134448,
"DNK","WAGELEVEL","HPAY","PC","A","2005",2.55248799250719,
"DNK","WAGELEVEL","HPAY","PC","A","2006",2.51768028024696,
"DNK","WAGELEVEL","HPAY","PC","A","2007",2.51716954950131,
"DNK","WAGELEVEL","HPAY","PC","A","2008",2.52737418873399,
"DNK","WAGELEVEL","HPAY","PC","A","2009",2.39190626905802,
"DNK","WAGELEVEL","HPAY","PC","A","2010",2.69364937099821,
"DNK","WAGELEVEL","HPAY","PC","A","2011",2.8066484985545,
"DNK","WAGELEVEL","HPAY","PC","A","2012",2.85454951903688,
"DNK","WAGELEVEL","HPAY","PC","A","2013",2.95881308730844,
"DNK","WAGELEVEL","HPAY","PC","A","2014",2.78426069195321,
"DNK","WAGELEVEL","HPAY","PC","A","2015",2.89003873859181,
"DNK","WAGELEVEL","HPAY","PC","A","2016",2.91643226850058,
"DNK","WAGELEVEL","HPAY","PC","A","2017",2.77045063700346,
"DNK","WAGELEVEL","HPAY","PC","A","2018",2.82891178544695,
"COL","WAGELEVEL","LPAY","PC","A","2007",22.0929808336468,
"COL","WAGELEVEL","LPAY","PC","A","2008",18.1347097484057,
"COL","WAGELEVEL","LPAY","PC","A","2009",18.3418282192312,
"COL","WAGELEVEL","LPAY","PC","A","2010",17.3888879314706,
"COL","WAGELEVEL","LPAY","PC","A","2011",14.9767212738709,
"COL","WAGELEVEL","LPAY","PC","A","2012",16.9780889722504,
"COL","WAGELEVEL","LPAY","PC","A","2013",16.2326470248537,
"COL","WAGELEVEL","LPAY","PC","A","2014",13.9004047432509,
"COL","WAGELEVEL","LPAY","PC","A","2015",13.2081813462324,
"COL","WAGELEVEL","LPAY","PC","A","2016",12.7472856158523,
"COL","WAGELEVEL","LPAY","PC","A","2017",11.7393365414279,
"COL","WAGELEVEL","LPAY","PC","A","2018",10.9797104771685,
"COL","WAGELEVEL","LPAY","PC","A","2019",13.7922899619564,
"COL","WAGELEVEL","HPAY","PC","A","2007",26.8992367399523,
"COL","WAGELEVEL","HPAY","PC","A","2008",27.5998928613403,
"COL","WAGELEVEL","HPAY","PC","A","2009",25.9034406726561,
"COL","WAGELEVEL","HPAY","PC","A","2010",26.3267928261031,
"COL","WAGELEVEL","HPAY","PC","A","2011",26.5158640260033,
"COL","WAGELEVEL","HPAY","PC","A","2012",26.3651665446083,
"COL","WAGELEVEL","HPAY","PC","A","2013",25.8429186941149,
"COL","WAGELEVEL","HPAY","PC","A","2014",26.0732712060508,
"COL","WAGELEVEL","HPAY","PC","A","2015",25.2718735085268,
"COL","WAGELEVEL","HPAY","PC","A","2016",24.1599412432558,
"COL","WAGELEVEL","HPAY","PC","A","2017",24.1673533915938,
"COL","WAGELEVEL","HPAY","PC","A","2018",23.7287715359005,
"COL","WAGELEVEL","HPAY","PC","A","2019",24.2320729189913,
"CRI","WAGELEVEL","LPAY","PC","A","2010",18.1224296288033,
"CRI","WAGELEVEL","LPAY","PC","A","2011",14.6385959783063,
"CRI","WAGELEVEL","LPAY","PC","A","2012",13.8797678027662,
"CRI","WAGELEVEL","LPAY","PC","A","2013",15.8713012380451,
"CRI","WAGELEVEL","LPAY","PC","A","2014",15.3622341869786,
"CRI","WAGELEVEL","LPAY","PC","A","2015",15.235034526396,
"CRI","WAGELEVEL","LPAY","PC","A","2016",14.6652579710717,
"CRI","WAGELEVEL","LPAY","PC","A","2017",13.9531024041823,
"CRI","WAGELEVEL","LPAY","PC","A","2018",12.916716055384,
"CRI","WAGELEVEL","LPAY","PC","A","2019",11.9629574775041,
"CRI","WAGELEVEL","HPAY","PC","A","2010",27.5751208548339,
"CRI","WAGELEVEL","HPAY","PC","A","2011",28.3640463642805,
"CRI","WAGELEVEL","HPAY","PC","A","2012",26.5980345412436,
"CRI","WAGELEVEL","HPAY","PC","A","2013",27.2104005020179,
"CRI","WAGELEVEL","HPAY","PC","A","2014",27.6504865888089,
"CRI","WAGELEVEL","HPAY","PC","A","2015",27.2734316235315,
"CRI","WAGELEVEL","HPAY","PC","A","2016",26.0941733673992,
"CRI","WAGELEVEL","HPAY","PC","A","2017",24.5478179998442,
"CRI","WAGELEVEL","HPAY","PC","A","2018",24.0944104743193,
"CRI","WAGELEVEL","HPAY","PC","A","2019",26.060248961088,
"TUR","WAGELEVEL","LPAY","PC","A","2006",0.514925373134328,
"TUR","WAGELEVEL","LPAY","PC","A","2010",0.690932311621967,
"TUR","WAGELEVEL","LPAY","PC","A","2014",0.776315789473684,
"TUR","WAGELEVEL","HPAY","PC","A","2006",33.46875,
"TUR","WAGELEVEL","HPAY","PC","A","2010",32.4411764705882,
"TUR","WAGELEVEL","HPAY","PC","A","2014",28.85,
"SVN","WAGELEVEL","LPAY","PC","A","2002",18.3757575757576,
"SVN","WAGELEVEL","LPAY","PC","A","2006",19.6333333333333,
"SVN","WAGELEVEL","LPAY","PC","A","2010",17.9230769230769,
"SVN","WAGELEVEL","LPAY","PC","A","2014",19.2307692307692,
"SVN","WAGELEVEL","HPAY","PC","A","2002",24.5046240450342,
"SVN","WAGELEVEL","HPAY","PC","A","2006",24.6290322580645,
"SVN","WAGELEVEL","HPAY","PC","A","2010",23.1538461538462,
"SVN","WAGELEVEL","HPAY","PC","A","2014",23.1578947368421,
"OECD","WAGELEVEL","LPAY","PC","A","1995",18.042278385991,
"OECD","WAGELEVEL","LPAY","PC","A","1996",18.1044365884616,
"OECD","WAGELEVEL","LPAY","PC","A","1997",17.9781673465963,
"OECD","WAGELEVEL","LPAY","PC","A","1998",18.0498025001266,
"OECD","WAGELEVEL","LPAY","PC","A","1999",18.0527658665901,
"OECD","WAGELEVEL","LPAY","PC","A","2000",18.0653389678597,
"OECD","WAGELEVEL","LPAY","PC","A","2001",17.547906349723,
"OECD","WAGELEVEL","LPAY","PC","A","2002",17.6798458393274,
"OECD","WAGELEVEL","LPAY","PC","A","2003",17.5875465952551,
"OECD","WAGELEVEL","LPAY","PC","A","2004",17.2676396225134,
"OECD","WAGELEVEL","LPAY","PC","A","2005",17.3192960877493,
"OECD","WAGELEVEL","LPAY","PC","A","2006",17.3588328556244,
"OECD","WAGELEVEL","LPAY","PC","A","2007",17.3912684987633,
"OECD","WAGELEVEL","LPAY","PC","A","2008",16.6813715705249,
"OECD","WAGELEVEL","LPAY","PC","A","2009",16.4687079109548,
"OECD","WAGELEVEL","LPAY","PC","A","2010",16.4561101485851,
"OECD","WAGELEVEL","LPAY","PC","A","2011",16.209228514145,
"OECD","WAGELEVEL","LPAY","PC","A","2012",16.2014769816967,
"OECD","WAGELEVEL","LPAY","PC","A","2013",16.3951385033343,
"OECD","WAGELEVEL","LPAY","PC","A","2014",16.3690457886921,
"OECD","WAGELEVEL","LPAY","PC","A","2015",16.344623304122,
"OECD","WAGELEVEL","LPAY","PC","A","2016",15.8550362071219,
"OECD","WAGELEVEL","LPAY","PC","A","2017",15.6461306404695,
"OECD","WAGELEVEL","LPAY","PC","A","2018",15.3096586567045,
"OECD","WAGELEVEL","HPAY","PC","A","1995",21.5537873144429,
"OECD","WAGELEVEL","HPAY","PC","A","1996",21.5474639485994,
"OECD","WAGELEVEL","HPAY","PC","A","1997",21.5003366862421,
"OECD","WAGELEVEL","HPAY","PC","A","1998",21.5845685025388,
"OECD","WAGELEVEL","HPAY","PC","A","1999",21.5930584251817,
"OECD","WAGELEVEL","HPAY","PC","A","2000",21.5341300876634,
"OECD","WAGELEVEL","HPAY","PC","A","2001",21.2773527950849,
"OECD","WAGELEVEL","HPAY","PC","A","2002",21.2174510803389,
"OECD","WAGELEVEL","HPAY","PC","A","2003",21.3526137942768,
"OECD","WAGELEVEL","HPAY","PC","A","2004",21.3450075425374,
"OECD","WAGELEVEL","HPAY","PC","A","2005",21.3530765401998,
"OECD","WAGELEVEL","HPAY","PC","A","2006",21.6525622664624,
"OECD","WAGELEVEL","HPAY","PC","A","2007",21.5445096150288,
"OECD","WAGELEVEL","HPAY","PC","A","2008",21.6109022028689,
"OECD","WAGELEVEL","HPAY","PC","A","2009",21.427297421841,
"OECD","WAGELEVEL","HPAY","PC","A","2010",21.2987612143921,
"OECD","WAGELEVEL","HPAY","PC","A","2011",21.2396477435476,
"OECD","WAGELEVEL","HPAY","PC","A","2012",21.3763757412504,
"OECD","WAGELEVEL","HPAY","PC","A","2013",21.2708430874023,
"OECD","WAGELEVEL","HPAY","PC","A","2014",21.1531784799943,
"OECD","WAGELEVEL","HPAY","PC","A","2015",21.17949260908,
"OECD","WAGELEVEL","HPAY","PC","A","2016",21.0563916999267,
"OECD","WAGELEVEL","HPAY","PC","A","2017",21.187513950952,
"OECD","WAGELEVEL","HPAY","PC","A","2018",20.9658899766672,
"BGR","WAGELEVEL","LPAY","PC","A","2002",28.8357723577236,
"BGR","WAGELEVEL","LPAY","PC","A","2006",21,
"BGR","WAGELEVEL","LPAY","PC","A","2010",22.8333333333333,
"BGR","WAGELEVEL","LPAY","PC","A","2014",18.5555555555556,
"BGR","WAGELEVEL","HPAY","PC","A","2002",25.7532467532468,
"BGR","WAGELEVEL","HPAY","PC","A","2006",29.5,
"BGR","WAGELEVEL","HPAY","PC","A","2010",26.4375,
"BGR","WAGELEVEL","HPAY","PC","A","2014",27.8333333333333,
"HRV","WAGELEVEL","LPAY","PC","A","2010",21.3333333333333,
"HRV","WAGELEVEL","HPAY","PC","A","2010",22.6578947368421,
"CYP","WAGELEVEL","LPAY","PC","A","2002",17.8666666666667,
"CYP","WAGELEVEL","LPAY","PC","A","2006",22.2291666666667,
"CYP","WAGELEVEL","LPAY","PC","A","2010",21.3333333333333,
"CYP","WAGELEVEL","LPAY","PC","A","2014",20.2291666666667,
"CYP","WAGELEVEL","HPAY","PC","A","2002",23.8612975391499,
"CYP","WAGELEVEL","HPAY","PC","A","2006",25.6969696969697,
"CYP","WAGELEVEL","HPAY","PC","A","2010",27.3769230769231,
"CYP","WAGELEVEL","HPAY","PC","A","2014",26.1929824561403,
"MLT","WAGELEVEL","LPAY","PC","A","2002",13.6666666666667,
"MLT","WAGELEVEL","LPAY","PC","A","2006",11.7708333333333,
"MLT","WAGELEVEL","LPAY","PC","A","2010",16.3333333333333,
"MLT","WAGELEVEL","LPAY","PC","A","2014",16.3333333333333,
"MLT","WAGELEVEL","HPAY","PC","A","2002",19.2504088307441,
"MLT","WAGELEVEL","HPAY","PC","A","2006",15.9615384615385,
"MLT","WAGELEVEL","HPAY","PC","A","2010",16.875,
"MLT","WAGELEVEL","HPAY","PC","A","2014",18.5121951219512,
"ROU","WAGELEVEL","LPAY","PC","A","2002",26.4389799635701,
"ROU","WAGELEVEL","LPAY","PC","A","2006",26.8888888888889,
"ROU","WAGELEVEL","LPAY","PC","A","2010",25.3333333333333,
"ROU","WAGELEVEL","LPAY","PC","A","2014",24.7333333333333,
"ROU","WAGELEVEL","HPAY","PC","A","2002",28.4371921182266,
"ROU","WAGELEVEL","HPAY","PC","A","2006",28.1111111111111,
"ROU","WAGELEVEL","HPAY","PC","A","2010",28.2,
"ROU","WAGELEVEL","HPAY","PC","A","2014",29.9583333333333,
"IRL","WAGELEVEL","HPAY","PC","A","2002",20.28,
"IRL","WAGELEVEL","HPAY","PC","A","2006",23.6232876712329,
"IRL","WAGELEVEL","HPAY","PC","A","2010",22.6329113924051,
"IRL","WAGELEVEL","HPAY","PC","A","2014",23.9611111111111,
"JPN","WAGELEVEL","HPAY","PC","A","2018",15.6717290600288,
"JPN","WAGELEVEL","HPAY","PC","A","2019",12.4821246630059,
