"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1986",21.4204355441867,"E"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1987",21.1107031965547,"E"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1988",20.7751105495517,"E"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1989",20.5827367574279,"E"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1990",20.5325508754179,"E"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1991",20.6931281347638,"E"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1992",20.5522223460183,"E"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1993",20.3170570683187,"E"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1994",20.0035818714379,"E"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1995",19.3334896102603,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1996",18.713854297287,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1997",18.3162337757749,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1998",18.1557334046776,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1999",17.9074901428931,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2000",17.4503623111808,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2001",17.0113042339882,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2002",16.433401451797,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2003",16.2379244118884,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2004",15.6101946738783,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2005",15.2839290530197,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2006",14.9816495599036,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2007",14.9424186448309,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2008",15.179548956808,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2009",15.2052489613453,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2010",14.9245188841524,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2011",14.9296898742421,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2012",15.3232626421262,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2013",15.416426244478,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2014",15.3812683281781,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2015",15.1883801362751,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2016",15.1184319732404,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2017",15.0896063767584,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2018",15.3410147447006,
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2019",15.6134913924515,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1995",0.107355852237871,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1996",0.107892430102716,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1997",0.107419202565699,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1998",0.107488906347227,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1999",0.111667547116396,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2000",0.106637320262753,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2001",0.109330831125461,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2002",0.112610080033301,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2003",0.11581564468062,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2004",0.114406366884228,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2005",0.109634586298314,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2006",0.109784547824894,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2007",0.11096292135821,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2008",0.113668212392988,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2009",0.125164896835887,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2010",0.126099516875445,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2011",0.13492598558449,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2012",0.139798289383618,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2013",0.141950020600133,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2014",0.146734837862303,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2015",0.149369839293483,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2016",0.150268690205204,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2017",0.154569409480023,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2018",0.163371332078045,
"BEL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2019",0.174086266309331,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1995",19.7096282800406,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1996",18.8498037565065,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1997",18.2459626407509,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1998",17.0891857034932,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1999",15.1681189766235,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2000",15.4350815826476,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2001",15.4446998332317,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2002",15.1239638877524,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2003",15.1845727084689,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2004",15.0898527231665,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2005",15.4329127197792,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2006",15.8787519007799,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2007",16.5179363747819,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2008",17.4249043974044,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2009",16.2773424274809,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2010",15.1861845585215,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2011",15.0748937622707,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2012",15.3307009311487,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2013",15.3141130236592,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2014",15.3064936932374,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2015",15.7529763352644,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2016",14.8358030641775,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2017",15.201709451983,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2018",15.2453269552563,
"EST","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2019",15.4293754583461,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1995",38.8169669679166,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1996",39.2820523491574,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1997",39.259649908108,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1998",39.5671132958059,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1999",40.3462619126699,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2000",40.238529927121,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2001",41.2242265973323,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2002",42.2231372415928,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2003",42.1319210468432,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2004",41.4098942250838,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2005",41.3660866810414,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2006",41.502938046897,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2007",41.4575348292127,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2008",43.035250203832,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2009",44.6567609560479,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2010",43.7393902209671,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2011",44.0800665972053,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2012",44.561632092865,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2013",44.8283407689463,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2014",44.3020790809535,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2015",43.5231726839638,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2016",43.1755030539189,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2017",43.1804760566934,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2018",43.3248665666537,
"BEL","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2019",43.5638676915938,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1970",57.06125962165,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1971",58.3571776340703,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1972",57.6414203086285,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1973",54.3188003395893,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1974",52.7963075448578,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1975",55.3792980053736,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1976",57.0065547258775,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1977",56.6547126420198,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1978",54.5976282521457,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1979",53.2001730745729,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1980",49.0642492242464,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1981",53.6489082651752,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1982",57.1334173807826,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1983",56.0935833112116,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1984",56.831353993507,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1985",55.1697834370061,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1986",54.6481612726796,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1987",54.8055381718695,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1988",53.8875095985456,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1989",54.1052917438894,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1990",55.0338100930915,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1991",55.024680536004,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1992",55.317105482066,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1993",54.4156446877866,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1994",53.6681674155049,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1995",53.5746728571947,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1996",53.2597242647667,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1997",53.101872494538,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1998",54.1753168839572,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1999",53.7230561143955,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2000",51.7944655550385,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2001",50.1557558689557,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2002",47.8767560578728,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2003",48.3813225086683,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2004",48.343022550992,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2005",48.2076734784025,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2006",47.9948907794422,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2007",47.6324978910802,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2008",47.7606396297421,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2009",48.5780313468117,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2010",49.4900192309197,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2011",49.8963918152855,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2012",50.4612059970478,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2013",51.1509124248883,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2014",51.8259567251453,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2015",52.7484662598783,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2016",53.2655217996107,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2017",53.333931571704,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2018",53.4444454657886,
"ZAF","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2019",53.4652541706676,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1975",32.8973947990196,"E"
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1976",34.5864793948295,"E"
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1977",35.0886232002467,"E"
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1978",34.1504855492037,"E"
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1979",33.6933078675762,"E"
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1980",34.1776359526659,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1981",35.3088603862598,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1982",35.4191294296898,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1983",35.7087456224881,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1984",36.2145230586891,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1985",37.5428749610228,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1986",37.9657383690301,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1987",38.7961899614943,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1988",38.9314020224105,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1989",38.9160096823486,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1990",40.1870104892893,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1991",43.5988676649558,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1992",43.049036185323,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1993",40.3000013345255,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1994",38.2899160192891,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1995",36.9019630551856,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1996",37.2715653519295,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1997",36.1145496343607,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1998",35.4229700966871,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1999",35.4267033723331,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2000",34.6855864836113,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2001",34.6734536770828,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2002",35.5119875900413,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2003",36.3078921335418,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2004",36.2208971970683,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2005",36.8862084060005,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2006",36.7973838867589,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2007",35.6569311937225,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2008",36.9024219024219,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2009",40.4134133001396,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2010",39.9998785398055,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2011",40.2813798569788,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2012",41.3731350159218,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2013",41.5876353098275,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2014",41.344095061936,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2015",40.8249771356908,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2016",40.3700225193976,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2017",38.9696885926517,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2018",39.2276866308251,
"FIN","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2019",39.3618810953189,
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1989",44.5390396165162,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1990",46.4765102171726,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1991",39.4949489895138,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1992",31.9972404564321,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1993",42.0185209217673,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1994",45.7092939616933,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1995",43.2354046526298,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1996",49.6964990473781,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1997",50.1902489542428,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1998",47.0922962533655,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1999",39.7005490148485,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2000",40.0726239988671,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2001",42.9889918361355,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2002",46.2343281992976,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2003",46.8462768822651,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2004",46.1210617560986,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2005",44.6937152479953,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2006",45.5678064411637,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2007",47.6147731233272,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2008",48.5647864692721,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2009",52.7042277377733,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2010",50.1692495151534,"E"
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2011",50.822985908711,
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2012",51.2205635932806,
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2013",53.0436398696279,
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2014",54.4662623792344,
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2015",53.2680921440581,
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2016",53.5015367521459,
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2017",52.9540605199046,
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2018",51.2548323837914,
"RUS","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2019",52.1145392652086,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1995",0.523016908689334,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1996",0.508796444993244,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1997",0.500826023974781,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1998",0.484442889316892,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1999",0.472612113847823,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2000",0.459396574686461,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2001",0.447627117983197,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2002",0.442663039087961,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2003",0.43675725113914,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2004",0.43133464105269,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2005",0.4304047676216,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2006",0.422687773883174,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2007",0.413084363046418,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2008",0.400690988035126,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2009",0.41129873055589,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2010",0.416861672976779,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2011",0.419099142025019,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2012",0.420552478268733,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2013",0.426111091696175,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2014",0.430334072953574,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2015",0.429434970299898,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2016",0.427667317825969,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2017",0.423382818731101,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2018",0.421371062222866,
"EA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2019",0.414568899048039,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1995",53.1664536261598,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1996",52.0255625273401,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1997",51.1333780524535,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1998",50.972204355432,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1999",50.2707185933831,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2000",52.038377644602,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2001",51.9027708144723,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2002",50.8266119853799,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2003",52.9047337985814,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2004",53.1488216099698,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2005",53.6630038892624,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2006",52.5440652513916,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2007",53.1376174483982,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2008",52.9061290002955,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2009",52.8937323175973,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2010",51.306767999945,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2011",51.1424169263705,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2012",52.9454381458318,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2013",51.8349901095555,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2014",50.5977144207603,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2015",49.587995867744,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2016",50.5424945300997,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2017",50.6462869105356,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2018",49.9848159452536,
"HUN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2019",48.2455325895184,"E"
"NOR","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1970",54.6730258875369,
"NOR","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1971",57.3500760177938,
"NOR","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1972",57.8280991067459,
"NOR","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1973",57.2318062885272,
"NOR","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1974",56.2027998486568,
"NOR","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1975",58.3892395650881,
"NOR","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1976",59.7874496858078,
"NOR","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1977",60.3108472079885,
"NOR","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1978",59.6072840386236,
"NOR","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1979",56.3366713994329,
"NOR","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1980",53.1170054257682,
"NOR","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1981",52.7967026530449,
"NOR","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1982",53.0957577373118,
"NOR","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1983",51.8611248119096,
"NOR","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1984",50.1792551764505,
"NOR","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1985",50.7118207092749,
"NOR","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1986",56.5008329924881,
